Klevans,479,274273,0.10
Milberg,870,505934,0.37
Murdoch,787,79824,0.48
Raoux,765,893164,0.27
Armando,337,662559,0.79
McKearney,203,713937,0.79
Jereb,802,911439,0.95
Lundstrom,435,280840,0.19
Capalbo,701,806528,0.07
Brilliant,302,343029,0.18
Tayi,302,233591,0.66
Hofman,605,752553,0.25
Ronkainen,702,226771,0.63
Kornatzky,802,187457,0.17
Gori,607,886984,0.22
Bern,203,544399,1.00
Kharin,808,812424,0.74
Flint,503,504856,0.48
Bassiouni,918,395236,0.27
Zafar,302,250425,0.24
Talburt,907,805339,0.61
Hilgefort,808,924414,0.98
Pachowicz,308,346128,0.89
Nagashima,757,221619,0.91
Kocur,787,610343,0.01
Schoening,520,196736,0.04
Manara,603,636173,0.88
Lindgreen,336,728405,0.72
Holvoet,801,484046,0.54
McKinlay,434,513210,0.08
Treweek,479,824153,0.19
Dairiki,917,96207,0.97
Umkehrer,586,54089,0.52
Jarzembski,207,593403,0.80
Skordev,508,954126,0.54
Gunderson,417,282535,0.28
Antonisse,401,532696,0.19
Micheaux,360,497547,0.57
Picel,225,55901,0.88
Afsarmanesh,219,525517,0.54
Onaga,804,826319,0.22
Geidmanis,816,725845,0.77
Isern,435,158063,0.68
Prabhakar,225,793101,0.65
Murli,620,654915,0.73
Jameel,603,191528,0.48
Martucci,662,52129,0.91
Kourai,775,314924,0.98
Chvatal,308,873561,0.30
Griswold,608,551648,0.99
Gabalda,231,670499,0.93
Bourassa,414,721046,0.50
Freivalds,787,657265,0.53
Iciki,248,68266,0.68
Hassan,304,84788,0.63
Stacy,973,480059,0.10
Villamor,817,2556,0.84
Gosling,503,238189,0.74
Katzenelson,401,30469,0.78
Styblinski,857,904897,0.08
Kermarrec,320,131359,0.54
Yuzhang,971,935692,0.03
Costa,228,419632,0.62
Toinard,702,982043,0.25
Luke,510,668554,0.49
Welinder,571,857361,0.11
Rosenzweig,727,456987,0.30
Leiba,406,536641,0.31
Masden,775,114658,0.66
Bardell,505,959532,0.10
Toida,270,890742,0.51
Deemter,870,326530,0.72
Pargaonkar,603,153167,0.05
Yannakoudakis,307,196577,0.32
Simos,207,450262,0.72
Carrico,208,439036,0.32
Chepyzhov,303,136172,0.36
Ferretti,501,389384,0.18
Bik,601,553717,0.43
Diaconis,609,681396,0.86
Schweikhardt,337,115601,0.20
Pequeno,832,39415,0.16
Gillo,939,992207,0.68
Sloman,586,168328,0.51
Carlstrom,304,37126,0.31
Giorcelli,801,437955,0.07
Bus,787,579170,0.46
Wode,410,273992,0.58
Macnee,980,940942,0.54
Trucco,732,955244,0.05
Yanagida,502,853130,0.07
Baratchart,947,266733,0.28
Bellmore,931,702741,0.61
McCluskey,304,85278,0.82
Shimamura,907,429567,0.65
Hedger,417,827818,0.07
Scheidler,907,197760,0.37
Houssain,802,680796,0.26
Pook,701,12277,0.21
Thien,901,36774,0.66
Blodorn,702,960216,0.17
Jantke,717,895936,0.41
Yanagida,703,687511,0.48
Molyneaux,337,975956,0.21
Kreveld,856,608603,0.77
Negroponte,802,283430,0.74
Bittner,985,858664,0.93
Goktas,816,15969,0.96
Bazire,770,779176,0.55
Cowen,240,450927,0.50
Berztiss,501,374463,0.37
Back,636,331987,0.87
Pien,785,483916,0.28
Gurbaxani,216,381609,0.01
Weedman,580,477989,0.61
Slavenburg,952,587259,0.91
Walpole,302,590069,0.90
Duran,769,844756,0.57
Berbert,410,604693,0.20
Getto,540,161801,0.26
Simajiri,505,371194,0.48
Minio,503,174153,0.66
Roohalamini,229,63320,0.55
Whiting,269,711365,0.98
Aboutabl,612,290638,0.41
Dighe,704,992508,0.75
Padget,303,224899,0.89
Tomba,918,760422,0.60
Delatizky,980,490952,0.74
Vouros,240,667176,0.52
Lefas,308,68950,0.55
Casotto,815,324483,0.72
Meuser,435,593431,0.44
Billawala,218,343122,0.55
Sykas,787,103483,0.19
Harbane,651,521198,0.04
Wiggert,712,16527,0.93
Foote,920,933550,0.97
Lauer,860,564577,0.41
Motschnig,202,534248,0.15
Braschi,716,635731,0.28
Pinchon,916,3815,0.98
Occello,406,932411,0.84
Raschke,907,570870,0.13
Vittorini,808,46119,0.56
Schumaker,218,318595,0.12
Uchoa,207,999905,0.05
Zwilling,563,120859,0.16
Gammage,567,841499,0.33
Schuette,316,872939,0.01
Krymolowski,409,909513,0.77
Minemura,270,824488,0.08
Illies,253,906397,0.73
McArthur,406,12688,0.98
Pinzani,208,330282,0.08
Poggio,870,994806,0.44
Cotta,302,486948,0.84
Talburt,985,960305,0.88
Maliniak,208,849975,0.82
Megrelis,702,311355,0.16
Greitane,406,477436,0.42
Hernadi,207,401730,0.91
Naslund,775,712124,0.52
Rosenblad,626,453314,0.68
Sessa,248,795131,0.98
Yuguchi,270,290287,0.97
Geldenhuys,401,618015,0.63
Feast,402,249916,0.83
Seggelke,678,481800,0.18
Seireg,907,391367,0.04
Esteves,253,38332,0.74
Boddy,618,999292,0.92
Hikichi,985,367562,0.80
Benton,802,367293,0.36
Minor,402,997990,0.98
Schonhut,775,974089,0.67
Richters,848,520188,0.10
Masand,435,174224,0.42
Ranze,520,947967,0.31
Ince,501,624724,0.59
Brightwell,802,106260,0.22
Pratt,720,23442,0.78
Jankowitz,302,761595,0.48
Gahleitner,859,413585,0.08
Printista,303,75858,0.50
Cincotta,701,743438,0.98
Azarbod,939,824254,0.01
Pavani,208,362346,0.35
Dupuy,401,747635,0.57
Miczo,501,996618,0.34
Bofinger,520,669079,1.00
Molberg,304,977750,0.27
Ranganath,817,411066,0.61
Heiler,316,575093,0.26
Iverson,802,921569,0.88
Kulisch,530,785104,0.69
Musha,925,315808,0.47
Collavizza,907,756900,0.46
Cashman,605,591358,0.52
Lovas,339,174571,0.74
Ball,405,977632,0.57
Wolfson,252,98492,0.56
Gunn,206,558391,0.65
Toinard,208,87307,0.73
Ranum,608,389673,0.72
Doddapaneni,860,957308,0.05
Cowie,202,863483,0.18
Malinowski,847,449527,0.36
Mauldin,720,865257,0.87
Milberg,907,407644,0.41
Lupu,951,613562,0.74
Kropf,651,517778,0.61
Ogurol,513,340859,0.40
Adusumilli,808,711318,0.44
Hibberd,231,312742,0.43
Gerla,317,60465,0.13
Fushchich,859,553973,0.74
Kadesch,802,69389,0.25
Vandenbroeck,207,93711,0.33
Assche,208,59278,0.79
Bencher,605,297624,0.06
Mineiro,703,792723,0.70
Karasan,414,205152,0.73
Muniz,303,185762,0.16
Katsaggelos,802,502685,0.79
Birke,270,465869,0.46
Rachid,605,415682,0.92
Messing,508,972633,0.03
Cassel,907,431713,0.00
Setia,802,434746,0.27
Peterka,573,563860,0.30
Cazalens,302,487335,0.83
Rahola,551,74805,1.00
Drawin,203,422426,0.30
Zwilling,775,847757,0.17
Quasthoff,907,379136,0.31
Podgurski,763,68620,0.42
Bidoit,505,693426,0.45
Meuter,603,186615,0.52
Drawin,417,89965,0.99
Heyman,864,422153,0.02
Massotte,406,398387,0.24
Altus,937,509456,0.76
Hashii,567,334018,0.68
Luks,603,229613,0.22
Chong,740,342403,0.10
Ebeling,614,168583,0.50
Coombs,360,99571,0.82
Kader,360,666914,0.66
Giani,787,95772,0.95
Nooteboom,601,607256,0.21
Tabak,517,594255,0.82
Koutny,939,252399,0.63
Fauth,775,570776,0.21
Irland,769,3726,0.68
Maliniak,360,757900,0.43
Staggers,336,35201,0.72
Kemp,208,589335,0.27
Veccia,907,44763,0.94
McAfee,859,517641,0.77
Tzerpos,989,478426,0.81
Devor,701,923840,0.65
Lebowitz,605,661278,0.52
Surya,860,210843,0.38
Gavrilov,559,397921,0.14
Raither,802,825068,0.25
Ockenfeld,414,569529,0.77
Ikehata,201,894087,0.87
Ronchette,763,848334,0.09
Redmond,602,560681,0.77
Kriplani,318,86549,0.99
Lucky,253,364822,0.26
Vigoda,802,149304,0.06
Kratochvil,701,944930,0.24
Tack,208,564412,0.33
Sherman,630,913294,0.50
Parter,801,599365,0.94
Widenauer,843,949412,0.16
Jarzembski,706,808217,0.42
Llewellyn,251,289540,0.06
Dundas,484,813941,0.57
Cagman,443,550660,0.87
Zimmermann,319,571159,0.26
Antognini,505,333591,0.18
Detmer,612,279892,0.00
Bongiovanni,251,927973,0.08
Abandah,801,492827,0.96
Lugli,207,200960,0.22
Yapp,971,284866,0.26
Rubia,513,450334,0.37
Slutz,252,965992,0.99
Hasida,920,31565,0.40
Penttonen,803,940201,0.73
Kiesel,630,271296,0.59
Garnick,219,560599,0.04
Salustowicz,765,74036,0.62
Kitsuregawa,319,419714,0.47
Ortmann,603,376382,0.70
Wasacz,615,227193,0.16
Tomek,225,632844,0.12
Piricka,860,496268,0.15
Thies,207,526062,0.82
Grand,202,848593,0.84
Dao,910,104991,0.06
Bathgate,828,244882,0.56
Andrzejak,641,898420,0.30
Greitane,936,548729,0.28
Guaiana,787,103779,1.00
Wolniewicz,603,715296,0.76
Ferhatosmanoglu,208,972678,0.88
Bijlsma,802,177112,0.50
Lavington,480,879056,0.81
Don,262,617483,0.46
Klyachko,860,414419,0.39
Vutukuru,406,156806,0.05
Zagrouba,916,782803,0.54
Ash,505,446370,0.84
Ariyawansa,601,33605,0.59
Tamches,860,711494,0.20
Meyrowitz,601,628713,0.41
Poll,435,925181,0.26
Arcos,573,429614,1.00
Rubsam,423,269605,0.18
Singleton,631,908111,0.94
Kontovasilis,320,771496,0.17
Awdeh,401,169480,0.16
Hodzic,828,339964,0.52
Rindone,402,649245,0.35
Kriegman,803,818867,0.90
Castelli,801,289628,0.87
Anguita,972,22151,0.97
Pils,402,903995,0.72
Futtersack,269,244385,0.34
Dybig,401,355213,0.25
Smithline,251,44840,0.70
Snelling,907,375411,0.46
Iwadera,386,446068,0.73
Guoxing,601,157045,0.65
Naccarato,206,243589,0.02
Hinterberger,225,776430,0.48
Guckenheimer,203,807194,0.01
NDong,262,763829,0.24
Jesty,701,195073,0.38
Reeken,863,88834,0.51
Kunieda,423,602302,0.97
Renz,701,118036,0.65
Collatz,302,487458,0.48
Plesow,904,878960,0.00
Rivieres,940,733430,0.84
Orponnen,734,855429,0.36
Ehrenfeucht,308,223560,0.13
Ellozy,520,21556,0.40
DeGroot,920,851468,0.19
Ophelders,435,127187,0.73
Valtchev,939,288654,0.26
Dunham,910,763964,0.10
Hitzelberger,903,921459,0.86
Majewski,636,555233,0.78
Peter,603,111112,0.89
Fritzsche,971,394243,0.08
Lechtenborger,712,692240,0.41
Blackard,515,187283,0.50
Kakkar,937,181408,0.13
Serna,802,757760,0.55
Dionysian,907,501419,0.06
Ishizuka,620,587537,0.72
Businaro,304,67285,0.97
Wabbi,641,140735,0.14
Bhoedjang,219,812665,0.45
Koppstein,802,730162,0.54
Vogley,920,808602,0.25
Haftevani,202,547353,0.58
Maliniak,619,476814,0.91
Vassilyev,701,5181,0.72
Shekita,269,855696,0.43
Gulla,307,340231,0.72
Seymour,615,21676,0.13
Junkin,203,764755,0.53
Hartmann,973,289639,0.40
Norsworthy,906,806744,0.04
Baumann,815,575467,0.72
Brambilla,806,189873,0.33
Galand,808,481823,0.03
Wijshoff,509,891980,0.91
Koubarakis,860,357261,0.00
Evers,430,486298,0.96
Ghelli,802,588895,0.78
Rector,704,487553,0.85
Lotfi,720,992487,0.04
Coover,208,319322,0.27
Jelasity,207,215799,0.05
Marsiglia,515,210258,0.98
Mozeico,803,396022,0.27
Plavsic,660,519342,0.07
Crooks,878,595328,0.12
Rigo,702,686983,0.37
Fitschen,406,976323,0.58
Galatescu,939,960583,0.53
Kishida,814,658645,0.83
Tekampe,406,204271,0.50
Heffernan,907,573372,0.25
Maiorov,307,163062,0.31
Embury,504,958581,0.04
Drayer,571,263121,0.39
Gentleman,651,917466,0.53
Mikschl,928,15594,0.30
Sugawara,954,273599,0.20
Tassinari,562,194314,0.36
Poix,208,245360,0.46
Baj,425,404253,0.79
Gazzotti,208,179922,0.01
Engelmann,765,341689,0.70
Whinston,808,617310,0.88
Karush,216,336021,0.92
Lafond,608,508295,0.81
Sindoni,702,614045,0.41
Spork,971,280411,0.60
Pino,209,309006,0.43
Callen,808,864276,0.39
Khasidashvili,302,794312,0.02
Ekman,423,683488,0.52
Fleckenstein,503,835198,0.85
Ikei,906,172038,0.48
Rosenbloom,336,35765,0.33
Kabuo,208,208575,0.38
Ball,769,65145,0.87
Hirshfield,989,990947,0.89
Hegron,787,304508,0.34
Lieflander,505,20168,0.32
Rivenburgh,412,509179,0.30
Debelack,504,470115,0.58
Weicker,641,587181,0.16
Zlatea,234,391003,0.76
Walstra,541,998797,0.39
Shigei,860,273106,0.77
Toledo,920,612227,0.38
Waeselynck,787,400215,0.31
Crutchfield,701,422983,0.38
Linnemann,410,839500,0.56
Golovchinsky,775,259575,0.17
Beeferman,435,294566,0.85
Vogler,507,297404,0.16
Bellairs,843,322012,0.58
Carboni,580,815230,0.35
Iwanski,406,590443,0.87
Baik,772,475324,0.98
Pangrle,313,861306,0.86
Lauer,321,380692,0.47
Cromarty,860,533714,0.56
Peot,414,36028,0.52
Linardis,541,774184,0.91
Breeding,240,455423,0.39
Carey,267,367226,0.09
Pinchon,703,728792,0.73
Edupuganty,207,602545,0.17
Fasbender,504,988952,0.90
Merkl,712,622217,0.08
Weischedel,208,652992,0.79
Baj,502,480773,0.74
Danziger,804,967691,0.88
Bernini,302,699348,0.06
Basili,808,146553,0.94
Monarch,808,904252,0.59
Jumpertz,260,631912,0.16
Fanchon,701,919281,0.04
Lange,520,182403,0.62
Bruni,316,864365,0.56
Salvail,970,244761,0.53
Brunovsky,619,154084,0.75
Tusera,939,657889,0.01
Ruget,302,774003,0.80
Borzovs,701,908220,0.87
Rosenbaum,605,873322,0.75
Fordan,317,749951,0.54
Pezze,202,300996,0.92
Halfin,612,508818,0.53
Collings,907,794926,0.57
Rais,516,629684,0.82
Thacker,302,16823,0.58
Romeuf,906,955869,0.79
Henson,208,539854,0.56
Rothstein,810,983598,0.56
Royle,802,555481,0.44
Koppstein,567,614800,0.75
Zdrahal,580,386960,0.83
Jonckers,541,336821,0.87
Taka,425,527474,0.41
Wheen,434,866088,0.69
Hadar,862,423983,0.11
Renner,623,94096,0.94
Chappelet,715,98082,0.76
Reeve,907,281184,0.39
Ormicki,505,87236,0.28
Murai,262,371149,0.71
Kinsman,802,115611,0.60
Plutat,971,996810,0.59
Hallowell,304,98715,0.40
Comparetto,330,436773,0.56
McKie,202,243202,0.56
Prins,406,658497,0.22
Farines,406,512859,0.73
Abelha,707,428164,0.92
Eleser,218,952751,0.46
Haddley,785,993794,0.46
Ozery,701,677657,0.23
Darche,207,420399,0.01
Mausberg,708,949637,0.10
Bodik,302,800675,0.43
Giles,541,699906,0.14
Soleimanipour,406,554183,0.11
Riguzzi,269,454839,0.74
Carleton,406,570851,0.18
Chiueh,612,632619,0.90
Derry,302,811890,0.91
Zislis,206,961825,0.20
Zivojnovic,501,263209,0.46
Skeppstedt,202,970815,0.81
Bleichenbacher,757,20577,0.21
Pflugl,703,573959,0.93
Brazier,202,933840,0.68
Voiskunskii,405,954381,0.10
Impagliazzo,850,39988,0.94
Rokusawa,307,642294,0.29
Tomov,860,997799,0.40
Sureson,605,450675,0.33
Lantz,307,422722,0.72
Abeck,636,296508,0.60
Favero,605,407679,0.92
Schlattmann,308,194995,0.15
Clearwater,810,613630,0.07
Chaudhuri,920,863565,0.66
Katiyar,505,371173,0.33
Furman,907,906841,0.93
Anderssen,601,432956,0.94
Mashey,301,352316,0.18
Korach,240,795640,0.17
Kermode,410,586701,0.28
Tapanainen,308,745882,0.22
Tonnesen,785,810075,0.10
Blache,832,512667,0.53
Reipa,507,731588,0.73
Tomeh,217,946562,0.80
Czeck,618,774456,0.38
Sergot,316,517267,0.17
Croitoru,319,780678,0.85
Baldoni,504,901395,0.08
McEneaney,202,304829,0.52
Pinz,605,735220,0.01
Bathgate,405,963555,0.62
Gursel,814,619176,0.06
Coatta,907,549932,0.86
Bahr,971,913982,0.93
Guting,208,155135,0.13
Bui,606,832249,0.12
Lenkov,425,608956,0.96
Ullah,541,444813,0.51
Annaratone,202,7742,0.78
Nawawi,586,178598,0.30
Hobbs,719,55132,0.10
Baucke,860,849588,0.65
Autin,401,772694,0.78
Partee,970,983450,0.95
Sione,971,995978,0.13
Pine,603,793779,0.07
Bencher,479,88505,0.90
Peuto,315,606869,0.18
Milgrom,410,930967,0.16
Ruger,646,546439,0.68
Kuninobu,859,615268,0.00
Tierney,878,293195,0.34
Alwar,540,31233,0.54
Astor,219,722408,0.75
Deen,208,147087,0.96
Hebisch,270,238512,0.92
Zapatrin,775,383222,0.63
Tardieu,816,564184,0.62
Antonacci,769,826681,0.07
Hettesheimer,307,26269,0.54
Wicinski,360,495465,0.47
McCrosky,918,879647,0.03
Sanetoh,706,208791,0.38
Groendijk,734,241941,0.05
Freundlich,501,418396,0.11
Kadyamatimba,208,229339,0.67
Koppel,541,762209,0.85
Cai,786,661225,0.32
Sluis,202,880754,0.69
Backer,787,733884,0.70
Flagg,803,129409,0.63
Cieplinski,217,884739,0.95
Dahlhaus,207,693238,0.95
Thibeault,402,450197,0.79
Braschler,402,829729,0.09
Deffuant,410,984134,0.80
Drawin,605,312116,0.65
Wiegley,978,324630,0.14
Abdelmoty,706,399320,0.29
Sahidar,785,570714,0.60
DuCasse,260,260987,0.76
Barroca,580,186590,0.89
Miremadi,937,493625,0.08
Afsarmanesh,435,195086,0.51
Henftling,936,450677,0.38
Reipa,260,710069,0.81
Ermel,515,513984,0.05
Springer,505,252767,0.46
Viccari,203,862315,0.08
Danielsson,919,810271,0.91
Parascandalo,252,467170,0.80
Cappelletti,939,935645,0.69
Litvinov,203,801761,0.66
Cleary,973,285524,0.33
Arefi,630,3320,0.49
Cater,810,716597,0.15
Cuadrado,435,250451,0.48
Curless,907,671061,0.76
Fosse,907,804175,0.69
Lampert,720,651666,0.65
Faria,503,19474,0.27
Bodor,308,496417,0.54
Biryukov,785,79768,0.66
Hodge,843,176037,0.15
Handzel,302,445382,0.51
Jervis,660,254285,0.63
Bra,217,736303,0.76
Salveter,505,72141,0.92
Antonellis,305,183945,0.22
Sahulka,952,693497,0.48
Aigrain,240,525202,0.61
Whitely,936,579736,0.40
Munawer,443,785188,0.61
Blum,862,603559,0.99
Hedger,509,583592,0.04
Rotolo,712,642543,0.85
Bodei,260,144881,0.78
Petho,307,788654,0.18
Blache,307,439283,0.94
Kaes,574,762137,0.04
Hepplewhite,307,742486,0.04
Lanfear,567,39892,0.12
Kugelmass,727,460380,0.21
Cui,270,199198,0.46
Ripplinger,504,737569,0.71
Tani,605,181569,0.41
Osisek,980,463521,0.87
Papastavrou,878,409300,0.28
Parisi,401,415246,0.24
Ambrosetti,781,516440,0.13
Sleumer,478,245862,0.62
Piela,360,969919,0.82
Kalefeld,802,802650,0.01
Uehara,973,984296,0.76
Baudet,251,265566,0.61
Keng,603,480474,0.68
Korcuska,480,134089,0.47
Rosenmann,818,918729,0.29
Noltemeier,423,498140,0.87
Imbert,405,770747,0.48
Tretiakoff,601,243011,0.59
Roijakkers,417,526538,0.38
Takanami,708,391234,0.24
Leathers,606,260187,0.71
Tausch,713,86607,0.91
Alsuwaiyel,912,712526,0.11
Usui,843,265229,0.89
Tomek,718,364219,0.90
Nomura,907,435,0.82
Dunbar,651,981566,0.08
Elwell,202,256899,0.82
Martella,843,594219,0.72
Coggins,585,21232,0.34
Beal,406,579682,0.88
Muckstadt,307,829571,0.43
Kadobayashi,928,444332,0.03
Feinberg,308,405989,0.87
Horspool,912,907537,0.94
Krichel,769,898480,0.04
Basarab,325,635070,0.99
Therien,304,363144,0.47
Eastaughffe,907,780623,0.59
Normand,541,904641,0.95
Rich,843,80061,0.44
Schittenkopf,302,361156,0.86
Verpoorten,409,597950,0.64
Pathak,402,24303,0.59
Plesniewicz,917,581676,0.86
Krohn,859,917370,0.94
Thackray,603,971636,0.60
Aho,337,824196,0.84
Mints,808,16988,0.71
Lienhardt,815,654304,0.44
Maderna,802,710324,0.30
Hutflesz,202,159493,0.00
Drenth,808,810671,0.17
Besancenot,225,167927,0.30
Cullinane,808,440256,0.18
Herbst,207,110788,0.53
Flasterstein,803,612797,0.76
Krolokowski,336,47989,0.45
Klassen,302,289299,0.17
Weissberg,307,513613,0.78
Uchoa,603,507232,0.59
Smailagic,818,254263,0.05
Bean,713,946485,0.14
Royce,808,876019,0.82
Braams,956,923028,0.22
Gennip,609,719145,0.31
Krupka,402,895536,0.77
Biron,769,964350,0.57
Sigillito,314,440063,0.77
Gerla,401,64061,0.81
Guiu,513,951591,0.61
Demke,602,93756,0.75
Lenders,321,701462,0.87
Callon,620,110541,0.58
Lalanda,605,361549,0.81
Krumm,515,274473,0.24
Feldmesser,910,212520,0.29
Roxin,334,321366,0.24
Gumb,603,220859,0.75
Zuzuki,701,871491,0.34
Korcuska,907,607613,0.37
Rasse,435,232026,0.12
Rive,360,813154,0.86
Mahmud,706,137207,0.85
Verhoosel,573,508191,0.76
Angeline,703,744089,0.78
Artosi,228,99304,0.52
Machiraju,907,398442,0.49
Moussiaux,806,752962,0.48
Berc,505,490100,0.29
Mitlohner,207,32344,0.34
Baur,502,929901,0.90
Pitchumani,610,193286,0.50
Moshkow,626,61159,0.70
Malinowski,276,126586,0.59
Weller,480,285641,0.86
Bing,207,404897,0.04
Furlani,334,974505,0.54
Freuder,606,33929,0.93
Petterson,662,505322,0.43
Seggelke,202,621410,0.39
Gust,256,653482,1.00
Coombs,662,597387,0.50
Borchering,605,505587,0.33
Herget,703,398936,0.09
Lattin,304,185201,0.48
Rehg,973,792834,0.89
Peris,848,416934,0.12
Stolovitch,419,676314,0.52
Iyengar,502,398040,0.89
Marchukov,253,759369,0.27
Sagayama,805,408886,0.61
Quesada,662,41833,0.20
Noga,602,622766,0.20
Cottman,814,468994,0.70
Schoder,215,500595,0.21
Bergere,662,64504,0.57
Bartscht,207,93680,0.29
Dubernard,603,665459,0.48
Subramanya,985,478682,0.49
Kent,931,290900,0.25
Kheradpir,530,138988,0.64
Daskalova,313,685113,0.07
Bhavnani,620,159231,0.35
Wijk,620,20071,0.55
Ketz,304,499643,0.48
Halverson,720,129948,0.07
Shimono,435,914463,0.27
Villarreal,208,948959,0.85
Belzer,218,209441,0.53
Alencar,641,279562,0.00
Hagerman,202,561358,0.68
Roytenberg,701,922676,0.81
Mittra,720,602827,0.81
Lycklama,334,783656,0.54
Guerriero,914,723842,0.19
Boers,321,841615,0.09
Fuchs,907,313452,0.16
Pfefferer,202,171018,0.47
Batzoglou,973,483971,0.96
Grnarov,802,113486,0.17
Ventsov,918,167997,0.39
Delgrande,860,858378,0.81
Matheson,251,723384,0.74
Jiafu,712,364972,0.69
Lidinsky,563,912344,0.47
Jezioranski,330,302335,0.40
Panienski,401,281878,0.49
Itazaki,336,934342,0.80
Hemerly,201,374457,0.34
Moliner,662,896461,0.88
Klefstad,410,964143,0.29
Dayang,769,54465,0.89
Scholler,330,679001,0.32
Braham,641,851490,0.94
Pool,419,22238,1.00
Francisci,209,899984,0.73
Marsala,401,206895,0.89
Vijayan,303,241160,0.53
Saslan,208,216787,0.86
Halpern,907,452570,0.67
Zongker,203,592204,0.98
Jouppi,865,685278,0.68
Pinon,309,62535,0.12
Zislis,954,15937,0.26
Bottenbruch,706,162906,0.79
Sgarro,682,618153,0.49
Buttyan,501,557445,0.21
Casley,757,210757,0.25
Groenemans,404,31930,0.82
Rowen,502,297423,0.06
Daskalova,251,474075,0.97
Fontaine,508,246799,0.02
Schrickx,808,737408,0.12
Renous,308,235308,0.17
Harrang,701,232804,0.40
Hogstedt,541,892563,0.83
Duc,224,783700,0.87
Mikkilineni,253,717573,0.35
Caticha,603,753724,0.13
Sigal,774,990293,0.65
Tautges,406,13999,0.29
Nytro,580,386657,0.58
Shepherd,402,419271,0.44
Anick,603,749461,0.03
Kazakov,815,593719,0.81
Thulasiraman,307,633279,0.78
Opatrny,205,441254,0.04
Tyszer,802,446733,0.32
Rand,208,893119,0.38
Schmidt,769,865514,0.11
Brophy,208,352192,0.50
Miara,234,144479,0.16
Peral,907,42087,0.24
Potthoff,939,290225,0.65
Kitaev,860,337328,0.19
Megrelis,251,757589,0.78
Cowen,202,397141,0.42
Drettakis,303,670971,0.09
Gofman,775,617817,0.23
Cliff,770,694536,0.27
Yetto,202,373591,0.54
Abdulazizoglu,443,72447,0.22
Heping,208,97931,0.14
Panagopoulou,302,673963,0.57
Bongiovanni,571,634653,0.10
Isakowitz,701,111385,0.21
Reedy,302,37208,0.50
Ponighaus,316,98857,0.19
Giaccio,660,614814,0.76
Smotherman,262,294719,0.67
Nakatake,816,560512,0.86
Rehak,720,920625,0.51
Bernsen,732,597198,0.67
Dredge,480,528347,0.68
Haddadi,713,644477,0.20
Coradeschi,504,699290,0.62
Hatsagi,206,564929,0.13
Proskurowski,801,722044,0.84
Krikis,606,45941,0.10
Frattolillo,310,612202,0.47
Getov,920,732969,0.45
Pinkston,320,751661,0.69
Wenger,573,516994,0.82
Leahy,859,822329,0.72
Cicchetti,787,722479,0.37
Kessler,702,392751,0.54
Danneberg,605,562215,0.90
Luit,207,714427,0.95
Verster,712,357048,0.01
Lichtman,207,201609,0.94
Majewski,505,521625,0.84
Ledeniov,540,295267,0.12
Aboutabl,608,574910,0.16
Court,775,663364,0.74
Carrive,321,95663,0.58
Yabe,785,384044,0.53
Lally,435,821073,0.82
Tickle,507,29629,0.01
Malkhi,870,627631,0.28
Ermel,601,156858,0.88
Hoeij,801,160370,0.20
Iivonen,269,82331,0.95
Cheiney,352,730687,0.54
Ancourt,315,255397,0.02
Newstetter,731,763475,0.16
Bourcier,909,245545,0.98
Czech,939,558254,0.42
Fessel,619,444382,0.22
Bauknecht,208,19893,0.02
Geertgens,301,883845,0.67
Cosette,302,348453,0.39
Pekkanen,319,323378,0.51
Viola,302,527462,0.73
Hooghiemstra,406,227646,0.54
Kowarski,773,758325,0.09
McNeill,952,419828,0.26
Aboulnaga,302,475678,0.90
Gotoda,520,555267,0.30
Meszaros,302,221445,0.01
Rehm,808,250880,0.14
McNeill,256,363838,0.06
Crestin,414,418368,0.33
Babin,205,336928,0.61
Lawry,803,625507,0.50
Kappner,913,544109,0.20
Rosenkrantz,567,292236,0.06
Spirn,218,30690,0.75
Wetherbe,843,559646,0.78
Ilin,754,954135,0.91
Chute,208,175045,0.81
Streng,781,919110,0.35
Haemer,515,838994,0.00
Brimkov,308,558987,0.54
Bruma,808,431364,0.27
Broscius,605,984981,0.16
Minsker,267,50110,0.45
Rahier,513,182585,0.58
Bittar,480,765236,0.05
Golichowski,801,739188,0.68
Gawecki,770,74028,0.48
Ballim,202,634126,0.97
Ariyoshi,775,552902,0.08
Holtman,603,524306,0.28
Ashton,402,468722,0.43
Cover,208,665652,0.55
Graft,224,780808,0.48
Takano,406,692533,0.81
Takiguchi,605,612701,0.06
Nute,410,581553,0.76
Suter,928,187931,0.68
Viguier,651,959081,0.16
Cosmadopoulos,304,729904,0.86
Grand,501,79459,0.38
Thier,573,838923,0.43
Dahn,701,916428,0.48
Tekampe,985,467538,0.32
Schiefer,973,897630,0.24
Oxman,307,327233,0.61
Llorente,806,524033,0.90
Falby,939,766415,0.29
Bahnasawi,509,873772,0.99
Coney,309,258972,0.34
Akbar,309,120887,0.20
Schwartzburd,814,520254,0.88
Ballim,503,505959,0.99
Dervin,808,758950,0.87
Mahafzah,234,245853,0.43
Stamenas,708,1416,0.85
Benn,956,442044,0.58
Oeltjen,619,742826,0.52
Harbison,207,951469,0.20
Navazio,207,901648,0.50
Kodialam,307,949767,0.39
Zimowski,443,14379,0.66
Berbert,808,959002,0.97
Flich,435,819190,0.10
Merli,509,503950,0.43
Zendler,608,298231,0.14
Schapire,602,157151,0.47
Fasbender,805,910910,0.35
Yarnikh,913,810788,0.79
